repo_index,CommitEvent,CommitCommentEvent,IssueEvent,IssueCommentEvent,PullRequestEvent,PullRequestCommentEvent
7330,1,0,7,17,1,0
7331,105,0,72,438,66,153
7332,223,0,0,0,0,0
7333,298,44,814,990,1628,748
7334,103,0,120,688,16,60
7335,144,30,345,795,510,1995
7338,105,0,26,58,4,2
7340,9,0,6,13,0,0
7344,7,0,18,60,6,9
7346,192,0,0,0,0,0
7347,1,0,3,6,93,102
7348,93,0,96,556,8,16
7349,193,66,0,33,0,99
7350,0,0,3,3,0,0
7351,11,1,0,65,6,12
7352,44,0,0,27,90,135
7353,27,0,20,24,0,0
7354,49,6,66,378,12,0
7355,29,0,30,51,6,0
7356,11,0,8,9,12,6
7359,45,0,39,111,6,3
7360,24,0,26,20,22,8
7362,39,0,0,24,0,6
7363,91,0,192,630,84,18
7364,379,58,0,464,0,0
7365,10,0,3,6,0,0
7368,1059,414,0,1104,0,0
7369,2245,1029,0,0,0,1029
7370,697,0,1274,2444,104,0
7372,617,0,0,0,0,0
7374,26,0,0,30,48,6
7379,28,2,6,10,0,0
7380,10,0,1,3,0,0
7381,2,0,15,42,0,0
7382,171,18,312,2106,54,96
7383,20,0,27,45,9,9
7386,69,0,0,14,0,0
7388,390,0,500,1605,500,865
7390,63,35,476,2555,133,259
7391,22,0,18,42,0,12
7392,0,0,0,6,3,3
7393,252,0,184,144,368,500
7394,29,0,34,70,2,0
7395,375,0,130,150,160,65
7396,11,0,8,4,10,2
7397,18,0,18,48,24,6
7398,128,22,1012,3806,946,1914
7399,128,22,1012,3806,946,1914
7400,57,0,98,14,28,0
7401,2,0,25,85,10,30
7402,574,0,120,276,216,240
7406,80,0,243,540,162,216
7408,15,0,0,0,20,45
7409,162,0,130,265,380,590
7411,180,0,330,1510,110,190
7412,31,0,48,144,48,24
7413,179,0,510,2025,240,285
7414,250,52,559,1482,533,806
7416,45,0,7,4,1,0
7417,720,0,1444,6175,1482,1995
7420,10,0,32,60,16,20
7422,13,0,4,14,5,10
7423,135,0,39,87,18,60
7424,17,0,8,4,20,32
7425,24,0,24,63,21,24
7426,19,28,84,144,20,12
7427,9,0,0,0,6,2
7428,0,0,22,0,0,0
7431,24,0,8,8,48,32
7432,5,0,6,11,0,0
7433,122,0,140,476,200,276
7434,18,0,8,24,10,0
7435,27,0,4,26,16,30
7436,25,0,32,196,36,52
7438,141,0,156,408,258,876
7439,20,0,126,288,81,108
7440,13,0,0,0,0,1
7441,271,16,248,824,224,464
7442,2,0,3,21,2,4
7443,184,0,98,224,406,42
7444,16,13,0,65,52,91
7445,33,0,14,52,10,22
7446,340,44,308,1892,0,0
7447,26,0,20,100,15,35
7449,138,0,30,105,5,5
7450,29,0,16,44,28,36
7453,181,0,60,195,105,60
7455,1769,0,0,0,0,0
7456,1769,0,0,0,0,0
7457,26,0,6,6,0,0
7458,6,0,36,74,4,0
7459,44,18,0,63,45,135
7460,6,0,0,1,2,1
7462,96,0,468,1584,0,0
7463,59,0,34,50,2,0
7464,72,0,225,225,75,30
7465,3,0,24,108,2,2
7470,86,0,56,315,0,0
7471,44,0,100,295,130,35
7472,0,0,2,1,1,0
7474,103,0,126,396,200,606
7476,46,0,16,70,8,4
7478,187,6,60,174,132,12
7479,124,0,9,126,0,9
7482,261,76,0,1064,0,0
7483,20,0,20,42,26,40
7484,101,0,0,0,0,0
7488,10,0,0,5,15,50
7489,1,0,1,1,1,1
7490,127,0,672,2224,208,32
7491,28,0,20,42,1,0
7492,0,6,0,24,0,6
7493,678,25,0,250,25,25
7494,48,0,40,130,50,52
7496,124,0,50,0,0,0
7497,8,0,56,68,0,0
7498,13,0,32,138,16,16
7501,324,0,330,11,33,0
7502,20,0,35,21,35,84
7503,1,0,0,0,0,0
7505,92,0,0,336,77,0
7506,166,0,48,216,138,450
7507,5,0,0,0,0,0
7508,0,0,4,8,12,20
7509,115,0,90,245,0,0
7510,68,0,20,60,40,32
7511,0,0,12,3,0,0
7512,0,0,1,5,1,2
7514,399,0,440,1160,250,270
7515,0,0,7,6,0,0
7516,0,0,12,24,12,12
7517,41,0,0,16,112,312
7518,0,0,4,4,1,0
7519,30,0,24,64,30,8
7521,3,0,12,7,2,1
7522,204,0,240,1650,80,90
7523,2,0,12,40,2,10
7524,1,0,2,16,6,0
7525,44,0,30,80,55,115
7527,106,0,171,774,9,0
7528,513,0,0,0,72,24
7529,0,0,2,1,1,1
7530,12,0,216,720,90,108
7532,123,0,0,153,0,36
7533,22,0,119,697,0,0
7534,0,0,7,4,3,2
7535,50,0,46,120,32,32
7537,0,0,0,0,5,0
7539,305,0,13419,73485,63900,19809
7540,82,1,6,3,0,0
7541,13,0,18,81,0,0
7542,28,0,24,36,0,0
7543,226,0,18,15,6,0
7544,1,0,21,33,6,12
7545,4,0,24,42,21,42
7546,31,0,36,32,2,0
7547,3,0,0,0,3,6
7548,7,0,8,16,8,10
7549,42,0,20,52,36,124
7550,2,0,0,10,2,6
7551,42,14,112,483,154,651
7553,5,0,0,30,24,48
7554,0,0,5,25,0,0
7555,0,0,7,4,1,0
7556,261,0,0,115,322,23
7558,279,0,50,210,390,120
7560,10,0,14,42,30,68
7562,142,148,0,0,1184,2294
7564,12,0,8,14,20,18
7565,1,0,6,2,0,0
7566,392,0,168,665,245,427
7567,62,0,4,20,10,6
7569,3,0,8,8,4,14
7570,13,0,20,66,10,2
7571,1,0,0,0,0,0
7572,26,0,54,168,66,66
7573,33,0,0,112,84,105
7574,79,0,27,69,108,120
7579,97,0,0,0,0,0
7580,52,0,0,45,0,0
7581,113,10,230,1285,50,80
7582,38,0,0,21,0,0
7583,2,0,0,0,4,0
7584,8,0,18,60,6,18
7588,2,0,7,36,3,1
7590,1,0,0,32,12,16
7592,55,1,68,39,28,7
7593,41,0,44,100,4,4
7594,0,0,0,3,0,0
7595,19,0,15,22,3,0
7596,0,0,7,7,1,0
7597,9,4,16,44,12,44
7598,89,0,80,64,0,0
7599,20,0,12,48,10,20
7601,18,0,12,36,6,12
7602,2,0,12,9,3,0
7603,153,0,891,3740,1100,1507
7605,109,0,12,28,2,2
7606,140,4,76,276,68,420
7609,305,39,0,0,195,39
7611,3,0,9,12,0,0
7612,546,1377,1632,3927,1564,850
7613,18,0,0,9,9,0
7614,0,0,0,0,2,4
7615,278,0,108,564,84,144
7617,3,0,3,1,4,9
7618,22,0,30,95,20,70
7619,24,0,60,125,5,5
7620,29,0,9,21,0,0
7621,5,0,4,5,2,4
7622,3,0,28,46,6,18
7623,15,0,0,9,27,216
7624,0,0,0,1,0,0
7625,15,0,25,105,0,10
7626,55,0,0,0,0,0
7628,2,0,10,55,0,0
7629,0,0,0,2,0,1
7631,55,0,0,66,0,0
7632,215,195,208,728,0,0
7633,12,0,21,48,9,39
7634,160,0,40,200,60,140
7635,0,0,0,66,6,24
7637,50,6,102,306,0,0
7638,437,7,203,357,77,301
7639,16,0,0,30,0,5
7640,767,0,124,217,62,93
7641,34,0,45,186,66,105
7642,242,0,700,1708,686,2569
7643,113,0,18,57,90,66
7644,0,0,4,1,0,0
7645,207,4,104,68,168,148
7646,0,0,2,4,0,0
7648,424,27,531,3753,90,225
7650,36,0,16,120,20,20
7652,0,0,315,230,0,5
7653,61,0,20,48,8,2
7654,22,0,80,140,40,60
7655,2,0,12,75,0,3
7656,150,0,0,0,1000,1110
7657,36,0,28,116,40,160
7658,28,0,26,64,44,36
7661,1229,81,0,486,891,2268
7663,130,0,6,6,600,12
7664,36,0,128,316,60,36
7665,25,0,8,8,3,2
7666,18,0,20,52,4,10
7670,77,0,242,1122,0,0
7673,0,0,12,4,0,0
7674,106,0,270,1134,432,684
7675,22,0,2,1,1,5
7676,0,0,4,0,0,0
7677,29,0,80,235,70,265
7678,16,0,15,45,6,9
7679,78,0,180,1260,72,180
7680,60,0,0,0,0,0
7681,433,1353,0,33,0,0
7682,39,18,306,1500,192,78
7684,447,45,891,4302,900,954
7685,5,0,15,75,9,6
7687,10,0,12,39,21,3
7689,21,0,60,288,44,84
7690,13,0,0,144,32,0
7691,304,62,124,248,713,837
7692,0,0,24,16,4,12
7695,60,0,63,574,0,119
7696,101,0,36,96,0,0
7699,8,0,20,48,4,6
7700,67,0,39,201,21,12
7701,3990,212,10600,47276,10600,15794
7702,163,92,253,299,0,0
7704,826,234,1248,3315,1300,3159
7706,83,27,0,18,117,189
7708,410,0,138,198,60,42
7709,84,0,155,400,75,180
7712,55,0,33,78,21,54
7713,46,0,40,120,8,32
7716,37,0,0,91,14,0
7718,130,30,0,0,270,315
7721,14,0,3,18,6,30
7723,1,0,1,0,0,0
7724,26,0,48,111,18,39
7726,15,0,7,14,14,0
7727,24,0,0,0,0,0
7732,54,0,40,56,72,16
7733,78,0,36,144,168,0
7735,282,0,232,40,336,40
7736,31,0,16,40,20,34
7738,0,0,2,2,0,0
7742,52,0,0,0,100,150
7743,201,33,176,726,264,264
7744,33,0,30,56,10,14
7745,13,0,5,9,10,0
7747,75,0,80,360,36,64
7748,39,0,18,24,36,84
7749,69,0,10,80,55,35
7751,71,16,96,200,80,40
7754,47,0,0,0,0,0
7755,7,0,3,3,2,7
7756,0,0,3,0,0,0
7760,1202,132,363,1056,0,0
7762,451,3720,0,120,0,0
7763,33,0,12,72,38,20
7764,0,0,3,3,2,0
7765,82,0,0,0,0,0
7766,0,0,0,12,0,0
7768,5,0,0,6,10,12
7769,110,0,51,102,204,357
7770,9,0,28,72,4,0
7772,0,0,0,0,7,0
7774,4,0,10,24,2,4
7775,562,0,504,336,800,520
7776,185,0,672,1120,868,84
7777,23,0,8,20,12,0
7780,46,0,108,282,96,234
7781,0,0,1,0,1,1
7783,31,0,238,840,98,266
7784,347,0,0,986,0,136
7785,0,0,0,4,0,0
7786,1,0,0,3,0,0
7787,196,0,0,0,0,0
7788,5,0,8,28,6,20
7789,0,0,2,5,0,0
7790,0,0,0,0,6,20
7792,90,0,48,120,216,312
7794,4,0,16,30,8,50
7795,0,0,32,44,8,0
7796,15,0,23,207,46,69
7797,11,2,10,6,4,4
7800,41,0,0,330,0,60
7801,45,0,72,148,0,4
7805,153,0,0,384,1176,120
7807,597,60,0,270,0,30
7809,21,0,18,30,0,0
7810,231,0,0,900,0,60
7811,72,0,288,936,72,108
7812,10,0,5,0,10,0
7813,87,0,12,20,18,0
7814,139,0,420,966,0,0
7816,164,0,126,343,14,7
7819,2,0,2,8,2,2
7825,59,0,70,175,63,21
7827,5,0,3,8,5,7
7829,91,0,108,468,0,48
7831,54,0,51,150,96,111
7833,12,0,10,10,11,13
7834,3,0,4,8,3,3
7835,79,0,58,6,108,88
7839,81,0,144,320,0,8
7842,99,5,25,125,0,0
7843,65,6,126,525,33,96
7844,110,0,60,174,39,33
7849,195,9,657,1674,18,0
7851,26,0,99,126,108,189
7852,27,0,12,6,45,57
7853,19,0,0,0,0,0
7854,3,0,0,0,0,0
7855,1,0,1,1,1,0
7856,3,0,8,28,2,6
7857,15,0,0,0,0,0
7858,204,0,0,48,80,176
7859,111,0,76,116,8,8
7860,1,0,28,58,0,0
7862,163,0,20,112,20,44
7863,0,0,0,16,0,0
7864,0,0,2,3,2,0
7866,42,0,3,9,2,1
7867,85,0,135,215,5,0
7868,11,0,1,2,1,3
7869,26,0,1,0,0,0
7871,172,0,60,145,70,30
7872,1291,84,1176,2730,3108,378
7873,16,0,22,60,16,72
7874,41,0,60,96,0,0
7876,1279,1192,0,447,0,0
7877,28,0,80,345,0,10
7878,179,0,49,175,70,0
7879,0,0,2,2,0,4
7880,15,0,0,24,60,132
7881,0,0,4,11,0,0
7883,39,0,30,132,36,36
7884,91,0,0,0,36,18
7885,0,0,8,6,1,0
7887,33,0,81,126,144,18
7888,82,0,20,58,128,246
7889,207,144,0,64,0,0
7890,0,0,9,9,0,0
7891,58,0,116,404,140,308
7892,43,44,0,0,0,0
7893,400,0,0,0,0,0
7895,7,0,0,0,0,0
7897,6,0,1,3,2,0
7898,255,0,910,6440,0,0
7899,23,0,8,6,2,2
7900,274,0,0,165,90,90
7901,115,18,216,738,81,108
7902,11,0,10,24,7,10
7904,512,0,826,1736,308,448
7905,17,0,0,0,0,0
7906,0,0,30,270,0,0
7909,145,36,198,630,99,27
7910,21,0,9,15,3,6
7911,6,0,0,1,2,3
7912,122,76,76,456,24,100
7915,136,168,0,168,168,378
7917,2,0,6,10,8,22
7918,20,0,42,86,10,10
7919,30,0,108,168,0,6
7920,31,0,18,66,24,6
7921,0,0,2,3,1,0
7925,140,0,0,0,0,0
7926,40,0,0,0,99,0
7927,34,2,40,130,46,52
7928,29,0,44,208,46,36
7930,78,0,15,60,5,15
7931,69,0,6,9,138,63
7933,100,0,32,60,40,56
7935,65,0,9,30,135,27
7937,468,0,286,1067,242,242
7938,83,0,78,258,138,132
7940,281,0,196,238,686,728
7942,15,0,3,2,3,0
7944,149,0,0,60,0,0
7947,0,0,0,0,4,12
7948,51,0,40,36,0,0
7949,54,8,0,44,44,24
7951,20,0,20,62,20,70
7954,37,2,12,6,28,6
7955,10,0,0,0,99,459
7956,1,0,24,60,8,0
7959,161,0,130,595,0,0
7961,31,0,128,392,176,128
7963,0,0,10,14,5,5
7965,493,186,1643,5301,0,217
7968,133,0,243,918,99,144
7969,11,0,160,64,0,0
7970,12,0,34,76,14,4
7971,8,0,3,6,3,9
7972,0,0,4,5,0,0
7973,1624,0,0,0,0,0
7974,35,0,12,54,60,114
7976,19,0,182,315,56,98
7978,1703,100,0,2100,0,0
7980,54,0,0,49,0,7
7981,176,0,140,470,170,40
7982,110,34,204,714,0,17
7983,316,0,492,648,180,48
7984,9,0,1,5,2,2
7985,8,0,6,10,0,0
7986,237,0,650,1950,832,1716
7988,607,0,0,0,684,516
7989,31,0,3,0,207,321
7991,13,0,16,50,12,10
7992,3,0,6,7,1,3
7993,78,0,0,0,0,0
7995,62,0,24,16,8,2
7996,0,0,18,18,9,18
7998,22,0,1,3,0,0
7999,254,0,0,0,28,0
8000,396,1590,0,1166,0,0
8001,86,2,80,100,76,94
8002,33,0,0,0,0,0
8003,245,0,360,2133,378,36
8004,527,0,234,767,208,143
8007,83,0,0,0,0,0
8008,181,0,38,44,22,0
8010,71,6,80,84,138,70
8013,354,0,143,845,273,728
8014,0,0,24,80,0,0
8015,285,0,533,1690,39,39
8016,24,0,0,0,0,0
8018,173,0,0,0,0,0
8023,13,0,52,234,65,26
8025,4,0,12,32,6,2
8027,1,0,0,88,0,0
8030,14,8,0,8,0,0
8031,2,0,4,16,4,4
8032,2,0,4,27,1,0
8033,34,0,0,7,0,0
8034,46,0,45,117,24,15
8035,4,0,3,4,1,1
8036,11,2,30,44,8,22
8037,128,0,0,48,0,0
8038,62,0,18,12,2,2
8040,143,60,60,300,180,96
8042,22,0,6,0,63,135
8043,211,38,0,684,0,0
8044,138,2,86,256,4,10
8045,23,0,60,256,56,64
8048,82,0,0,0,3,0
8049,0,0,24,42,0,0
8050,0,0,1,0,0,0
8052,35,0,36,8,46,0
8055,80,0,36,153,36,27
8057,84,0,175,480,105,260
8058,276,51,0,561,0,0
8059,0,0,0,0,1,1
8060,294,0,0,10,0,0
8061,2,0,20,28,4,4
8062,98,0,0,55,55,11
8063,4,0,3,30,3,15
8064,24,0,48,56,72,0
8065,137,3,108,483,102,318
8066,19,0,58,142,22,98
8068,284,18,0,36,0,0
8069,12,0,18,27,21,30
8070,1,0,1,1,1,0
8071,16,0,8,29,0,0
8073,108,0,24,52,8,12
8074,14,0,63,238,35,35
8075,3,0,10,32,4,8
8076,13,0,0,0,42,14
8077,54,32,112,152,112,8
8079,208,0,21,21,91,14
8080,23,0,33,174,15,45
8081,5,2,38,106,14,30
8082,39,0,20,45,6,6
8083,6,0,30,96,12,9
8085,1131,0,450,1065,1305,1845
8088,13,0,25,100,4,2
8090,10,0,40,72,48,32
8091,330,28,784,2618,952,1232
8092,29,0,45,105,0,0
8096,36,0,24,144,9,18
8097,157,0,45,219,15,9
8098,0,0,5,2,3,2
8101,4,1,7,31,1,1
8102,0,0,0,0,0,4
8103,0,0,0,0,128,0
8104,14,0,0,0,0,0
8105,28,0,18,21,33,3
8106,0,0,6,1,0,0
8107,142,0,88,364,100,208
8108,20,0,36,32,24,44
8109,20,0,2,0,52,24
8110,1,0,0,0,0,0
8111,247,0,396,1872,414,378
8112,30,0,6,12,0,0
8114,2,0,0,0,6,6
8116,0,0,6,7,1,0
8117,45,0,0,12,0,0
8119,13,0,64,224,10,6
8122,6,0,1,4,1,0
8123,19,0,5,12,3,0
8124,48,0,224,1068,196,20
8125,8,0,18,48,9,9
8126,619,0,180,180,2000,2580
8129,12,0,6,2,2,6
8130,182,0,18,51,3,0
8135,17,0,196,952,56,154
8136,20,0,8,13,1,0
8137,31,0,200,210,90,40
8138,35,0,20,60,8,4
8139,2,0,10,18,4,12
8140,0,0,0,2,0,2
8141,0,0,30,12,0,0
8142,209,0,259,665,371,1120
8143,17,4,28,60,28,32
8145,26,0,0,0,160,16
8146,0,0,5,2,2,0
8147,6,0,88,165,44,154
8149,0,0,16,32,4,0
8150,1,0,1,2,1,0
8153,74,0,0,0,0,0
8154,287,0,0,0,0,0
8155,0,0,3,10,1,4
8158,0,0,1,0,0,0
8159,31,0,144,264,96,12
8162,212,0,260,1080,40,20
8163,14,0,11,16,1,1
8164,124,9,72,378,0,0
8166,104,0,114,174,3,0
8167,166,0,34,78,48,48
8170,40,0,0,0,0,0
8172,114,0,32,114,14,4
8173,2,0,8,68,0,22
8174,45,0,0,88,136,72
8176,128,0,36,72,288,9
8177,33,0,7,8,1,1
8180,22,0,154,238,56,112
8181,1,0,4,0,1,0
8182,94,0,150,510,430,1105
8183,246,14,0,238,0,0
8185,68,24,0,120,0,0
8186,21,0,0,90,48,180
8188,49,0,90,372,126,180
8189,270,0,75,126,300,9
8190,7,0,25,47,3,8
8191,55,0,99,258,12,3
8192,0,0,3,12,3,0
8194,13,0,24,180,0,0
8195,40,0,18,66,0,0
8196,217,0,312,810,48,54
8197,3,0,4,11,0,0
8198,20,0,13,22,1,0
8199,4,0,3,19,0,0
8200,459,0,350,575,0,25
8201,96,0,0,0,5,0
8202,208,0,280,536,400,296
8203,1458,0,3432,3744,0,0
8204,131,0,135,423,0,0
8208,67,0,0,0,0,0
8210,153,0,352,624,0,0
8211,926,0,0,255,0,0
8212,1,0,2,2,1,3
8214,19,0,0,0,6,0
8215,3,0,3,21,1,0
8217,17,0,0,0,0,0
8218,621,0,0,0,0,0
8219,18,0,8,24,12,12
8221,32,4,44,202,22,30
8222,10,0,34,98,10,6
8223,26,0,0,18,0,36
8225,73,21,0,28,0,0
8229,15,0,24,76,24,28
8230,24,0,5,6,3,12
8231,812,0,900,2790,900,9243
8233,15,0,26,34,6,0
8234,10,0,18,42,9,18
8235,27,12,80,216,36,24
8236,0,0,30,48,0,12
8237,344,0,420,1610,84,168
8238,23,0,2,3,1,2
8239,16,0,24,27,15,12
8240,0,0,2,0,2,2
8241,1815,109,0,0,109,109
8244,19,0,10,38,6,4
8245,30,0,0,10,16,10
8246,38,0,20,19,7,3
8247,30,0,21,30,12,0
8250,0,0,2,8,1,0
8251,51,0,2,0,2,6
8253,10,0,30,45,0,0
8255,7,0,2,4,14,38
8257,9,0,0,0,0,0
8258,6,0,8,39,2,2
8260,36,0,40,80,4,2
8261,1,0,12,30,0,0
8262,266,0,35,203,63,112
8264,1855,252,12600,10836,12600,30996
8267,99,62,0,124,0,0
8268,72,0,33,44,220,77
8269,126,0,210,700,30,90
8270,0,0,2,2,0,0
8271,3,0,108,210,18,30
8273,61,0,140,1000,20,45
8275,4,0,1,2,4,1
8277,19,12,0,0,0,0
8279,7,0,20,65,20,55
8280,17,0,80,80,0,0
8282,47,0,69,315,75,99
8283,0,0,18,44,0,0
8284,4,0,2,9,1,0
8286,6,0,30,30,5,5
8287,76,0,8,16,0,0
8288,3,0,20,32,4,0
8289,9,0,6,8,0,0
8290,145,0,0,0,0,0
8291,189,0,115,395,95,225
8292,12,0,6,21,9,6
8293,152,0,140,154,252,84
8295,72,0,136,216,240,344
8297,304,0,825,3982,154,198
8301,245,16,608,720,464,144
8303,76,0,18,14,46,30
8304,13,0,39,13,117,0
8307,366,0,170,340,260,290
8308,0,0,2,6,4,2
8310,87,0,220,600,0,0
8311,0,0,1,1,1,1
8312,79,32,0,0,112,160
8313,33,1,8,28,12,11
8315,17,0,3,4,0,0
8316,41,0,12,12,0,0
8318,5,0,80,272,4,40
8319,36,0,8,20,4,3
8321,9,0,52,68,0,8
8322,47,0,0,40,0,0
8323,18,0,35,133,49,140
8324,3,0,32,108,16,24
8325,3,0,32,108,16,24
8327,4,0,3,6,1,0
8329,13,0,30,108,6,0
8330,81,0,85,185,155,620
8331,65,0,40,120,85,40
8334,21,0,57,180,24,150
8335,5,0,8,18,4,4
8336,170,159,0,159,0,0
8337,5,0,0,0,0,0
8338,13,0,0,0,7,28
8339,21,0,0,126,0,0
8341,0,0,0,90,0,0
8342,41,0,30,426,96,198
8343,2,0,0,0,3,30
8344,3,0,24,120,8,28
8348,0,0,2,0,0,0
8349,357,0,60,45,30,30
8350,114,9,0,459,0,567
8351,1,0,0,0,0,0
8353,67,0,22,10,2,2
8354,7,2,2,22,12,2
8355,194,36,972,5136,1200,2268
8356,14,0,25,60,15,25
8358,52,0,32,68,12,32
8359,9,0,10,38,1,1
8360,224,0,260,871,143,0
8361,94,0,24,48,84,0
8362,34,0,0,0,77,77
8363,197,0,210,749,329,896
8365,36,0,10,10,8,0
8370,5,0,0,0,0,0
8373,95,0,236,996,140,420
8375,82,0,245,483,441,651
8377,54,0,6,3,3,1
8379,12,0,231,294,56,126
8380,82,0,69,18,189,12
8382,0,0,0,10,0,0
8385,398,0,0,86,430,1462
8386,483,0,0,0,0,0
8388,15,2,42,114,14,22
8389,649,0,0,0,0,0
8390,78,0,2,2,4,2
8392,26,0,20,35,0,0
8393,0,3,0,0,2,3
8394,39,0,0,116,148,132
8395,0,0,1,2,0,0
8396,43,0,100,240,20,40
8397,1811,3328,256,448,0,0
8398,70,0,34,100,10,4
8399,576,0,38,228,1596,437
8401,36,24,104,528,80,408
8402,56,0,104,88,152,40
8403,2,0,4,68,2,18
8404,2,0,40,60,80,45
8405,60,0,44,128,20,80
8409,55,2,19,73,2,6
8410,9,0,8,12,0,0
8412,64,0,40,135,45,70
8413,0,0,4,4,4,16
8414,588,0,288,1128,288,528
8415,0,0,6,8,10,2
8416,36,0,9,10,20,0
8417,69,0,30,66,72,80
8418,41,0,2,0,2,0
8419,43,0,4,6,10,0
8420,23,0,12,62,4,6
8421,16,0,12,48,0,24
8422,38,0,100,240,180,70
8424,402,30,1500,1470,1485,495
8426,211,0,60,125,375,660
8427,0,0,1,0,2,0
8428,443,0,740,5520,0,100
8432,186,0,384,1800,120,152
8435,4,0,3,20,3,6
8436,17,0,16,96,0,0
8438,46,0,0,0,0,0
8440,73,0,40,128,28,132
8443,5,0,5,2,0,0
8444,3,0,0,0,0,0
8445,93,0,8,8,8,0
8447,105,5,90,420,155,340
8449,166,0,182,98,84,28
8450,28,0,0,0,20,50
8451,83,5,95,360,150,320
8455,42,0,184,184,208,208
8456,48,24,102,222,108,42
8457,11,0,30,126,18,18
8458,17,0,2,0,0,0
8459,29,0,18,45,18,30
8462,170,100,120,780,200,1010
8463,0,0,4,2,2,12
8464,4,0,50,125,10,0
8465,56,0,40,300,10,25
8466,240,10,630,1760,120,10
8471,2,0,7,5,5,1
8472,2,0,4,4,2,0
8473,31,0,22,66,0,0
8475,3,0,1,1,1,1
8476,24,0,28,88,36,40
8477,13,0,4,60,12,22
8478,0,0,8,16,0,0
8480,33,0,10,22,0,0
8482,5,0,16,52,6,26
8484,6868,5295,0,0,0,0
8486,52,0,0,0,182,364
8487,5,0,8,14,4,0
8489,89,0,35,250,100,75
8491,29,0,0,0,9,21
8492,0,0,2,2,1,0
8493,156,0,45,205,150,385
8494,59,0,22,72,30,18
8496,135,0,6,6,18,0
8497,16,0,4,10,16,0
8498,74,3,21,48,27,78
8499,0,1,13,32,39,36
8501,259,6,258,192,552,156
8502,17,0,0,4,28,32
8506,148,0,126,252,0,0
8507,92,0,61,246,56,23
8508,4,0,4,30,6,0
8511,0,0,3,0,3,3
8512,92,0,244,984,224,92
8513,503,16,800,2352,864,1904
8514,39,0,35,180,0,0
8517,101,0,0,14,28,168
8522,60,0,24,48,183,150
8524,0,0,8,19,12,1
8526,53,0,88,192,0,4
8528,24,0,1,1,2,2
8529,0,0,0,4,0,0
8530,8,0,8,21,3,4
8531,0,0,0,7,14,7
8532,21,0,130,150,0,0
8533,9,0,26,86,10,2
8534,5,0,4,14,4,24
8535,0,0,0,9,0,0
8536,28,0,68,236,28,4
8537,457,0,407,1036,333,333
8538,382,0,30,25,0,0
8539,9,0,0,36,0,0
8540,11,0,14,36,8,12
8541,52,0,72,196,88,24
8542,58,0,18,43,2,1
8543,214,0,506,1219,2300,276
8545,85,0,0,0,2,1
8546,532,0,0,0,0,0
8547,28,0,40,148,100,156
8549,65,0,96,236,116,232
8550,309,0,430,145,475,600
8551,683,32,960,560,1600,224
8552,11,0,18,60,10,18
8553,62,0,88,38,16,4
8555,0,0,0,6,2,0
8556,211,0,80,216,36,20
8561,57,0,300,972,150,258
8562,70,8,36,120,12,32
8563,82,0,8,4,0,0
8564,71,0,0,156,0,0
8568,19,0,15,20,40,60
8570,0,0,2,0,0,0
8572,51,0,0,0,0,0
8573,40,18,0,96,126,684
8574,0,0,10,26,4,12
8575,11,0,38,66,0,4
8576,40,0,0,0,25,10
8577,1,0,0,0,3,0
8580,107,0,96,432,120,108
8581,32,0,36,128,32,24
8582,22,0,0,0,0,0
8583,26,0,0,28,0,0
8584,0,1,1,4,4,0
8585,72,0,0,0,0,0
8586,2,0,0,0,0,0
8588,100,0,245,1057,287,910
8589,38,0,42,154,6,0
8590,82,0,16,88,130,116
8592,52,0,68,204,22,88
8594,3,0,21,48,9,45
8595,52,0,85,225,60,155
8596,138,0,264,456,408,512
8597,822,128,0,256,0,0
8598,369,42,0,630,0,0
8599,83,0,96,288,24,6
8602,37,18,156,1080,180,462
8603,1,0,4,6,2,0
8604,156,0,84,195,54,66
8605,7,20,6,10,0,0
8606,27,0,21,84,3,24
8607,111,0,40,56,4,4
8608,175,0,80,195,60,130
8609,6,0,0,0,0,0
8610,38,0,8,8,12,32
8611,0,0,8,8,0,8
8612,23,0,2,2,21,15
8613,4,0,6,24,10,10
8616,125,0,0,70,0,0
8619,2,0,8,61,0,1
8620,36,0,40,95,60,30
8621,35,0,90,495,0,0
8622,195,0,18,114,0,0
8624,523,230,667,4416,1909,4577
8626,488,0,480,3296,224,224
8629,4,0,4,12,1,5
8630,52,0,11,18,0,0
8632,16,0,6,14,8,0
8635,124,0,374,1639,231,143
8636,16,0,75,201,0,0
8637,0,0,30,66,0,0
8638,5,0,9,63,18,69
8639,9,0,84,678,6,6
8640,240,0,0,0,0,0
8641,72,0,14,64,0,0
8643,35,0,5,9,11,3
8644,2,0,3,2,2,2
8645,31,0,18,42,33,27
8648,155,20,120,750,70,485
8651,277,0,9,9,0,0
8653,24,0,0,12,0,0
8654,864,0,372,992,31,62
8656,13,4,10,32,4,8
8658,179,0,60,290,0,0
8659,154,0,21,42,14,21
8661,70,2,22,54,50,28
8663,1,0,2,12,2,4
8664,35,0,0,0,8,32
8665,2,0,0,198,0,0
8666,36,0,40,92,30,2
8667,74,0,282,141,94,47
8668,0,0,4,10,0,0
8669,0,0,4,7,2,0
8672,16,0,20,22,10,26
8673,78,0,52,40,8,4
8674,10,0,5,7,5,6
8675,575,72,0,144,2304,576
8676,24,0,15,54,12,18
8680,93,0,315,1175,255,1180
8681,2772,912,4636,16416,0,0
8683,13,0,0,5,0,0
8687,15,0,9,19,3,10
